,word,total_value
19643,듭니다배송빨라요,-0.68558556
19644,눈매,0.038582325
19645,또렷,-0.11683976
19646,생갑,0.014476353
19647,각존,-0.28598654
19648,올록볼록,0.3021955
19649,품명,0.5663477
19650,그만그만,-0.4391669
19651,일까봐,0.21526119
19652,묵은내,-0.43511337
19653,굶겨,-0.26291606
19654,깨작거리,-0.44803673
19655,웟거든요,-0.27323636
19656,소음기,-0.05149836
19657,덕트,-0.2846991
19658,븝니다,-0.5168075
19659,요졸,0.17870437
19660,차전,-0.49515533
19661,전해서,0.3555644
19662,곶,0.0602295
19663,가로지르,-0.44889796
19664,콧발랏어요,-0.3144278
19665,하얘,0.31493708
19666,됏,0.2571387
19667,큐틴,-0.49449667
19668,러프,-0.33633447
19669,양지,-0.17502217
19670,다짐,0.47636092
19671,수표,-0.2760091
19672,웟어,-0.42423496
19673,페럴,-0.3212933
19674,파산,-0.34521523
19675,달라져요,0.16486125
19676,줄여야,0.43799236
19677,39,0.18503466
19678,손품,0.22354566
19679,일내,-0.039293326
19680,39000,0.27261838
19681,벌시,-0.45765993
19682,잔뼈,0.18767168
19683,딸아,0.16550559
19684,목어,-0.28759637
19685,ㅠ지금,-0.08564701
19686,회보라,-0.29171696
19687,운동량,0.29174158
19688,해묘,-0.5855608
19689,오르막,-0.19360839
19690,양피,0.138401
19691,농락,-0.16646129
19692,만도,-0.3391323
19693,와사,0.028029786
19694,거르,0.50470525
19695,엇보,-0.025900222
19696,스펜,-0.056046
19697,첞,-0.3307631
19698,현저,0.03844659
19699,특허,0.47811967
19700,미채,0.050158966
19701,들인,0.03271216
19702,풀어질,-0.27623978
19703,단기,0.021825036
19704,자질,0.040599346
19705,모자를까,-0.004836583
19706,조과,0.09450141
19707,태생,-0.040399402
19708,들기름,0.10595388
19709,타파,0.042540956
19710,펠라,-0.15318193
19711,날라갔,0.46008763
19712,길거리,0.73194224
19713,놀림,0.34861133
19714,새조개,0.15575212
19715,그야말로,0.10387691
19716,식당가,0.2282401
19717,ㅠ그냥쓸께요,-0.49021566
19718,ㅓㅇ뎌ㅕ오마ㅐㅈ댜ㅕ야안나ㅓㄴ,-0.80233306
19719,덧댄,0.44474408
19720,더이다,0.37349102
19721,부셔서,0.2509723
19722,흡음,-0.12139224
19723,펍쥐,-0.46450114
19724,기획,0.3433628
19725,영별,0.41335046
19726,얺져놓는다는,-0.37958342
19727,여사,-0.3036689
19728,맠ㅋㅋ,-0.60571617
19729,나와도,0.15476152
19730,거려도,0.0057200687
19731,ㅜㅠ직접,-0.3202199
19732,닠ㅋㅋㅋ,-0.51316464
19733,으라구,0.124883965
19734,생산자,-0.051132135
19735,응고,0.25299487
19736,결심,0.20295118
19737,려거든,-0.30582213
19738,걑은,-0.28831547
19739,피순대,-0.21321106
19740,쇄,0.22989137
19741,간요,-0.45385745
19742,예식,0.34762305
19743,팀,0.14227813
19744,로비,-0.27231213
19745,출입구,-0.019570306
19746,태토,-0.22946143
19747,삼실,0.17849544
19748,ㅇㄹㄴㅇ,-0.40279648
19749,ㅏㅓ리ㅏㅓㅁㄴㅇ라ㅓ미나어리ㅏㅡ호ㅔ,-0.29582778
19750,ㅑㅈㅂ,-0.38937277
19751,ㅓㄷㄱㄹ으ㅜㅊㅍ,-0.40491086
19752,ㅏ진어ㅏㅗ레ㅑ혼ㅇㄹ,-0.5653084
19753,해답,-0.3623239
19754,ㅇㄴㄹ,-0.21631311
19755,ㅏㅓㅓ미날ㅇ,-0.37622735
19756,ㅂ마,-0.3945182
19757,ㅓㄴㅇ뢈조덤ㄹㅇ남ㄹㅇㄴ,-0.38401553
19758,ㅓㅁ,-0.41466862
19759,ㅇ놤,-0.4230124
19760,ㅇㄵㄷㅁㄴㄹㅇㅁㅇㄴㄻㄴㅇㄻㄴㅇㄻㄴㄷㄹㅇㄴㅇㄴㄹ,-0.55251455
19761,42900,-0.11119292
19762,ㅡㅡ개선허셔야할꺼같아요,-0.43874028
19763,연주황,-0.34646237
19764,연제품,-0.41882575
19765,불붙,-0.06603352
19766,난연,0.010704756
19767,비난,-0.09371919
19768,쭈굴쭈굴,0.1100778
19769,해봐라,-0.16299108
19770,시스루,0.44444036
19771,는디요,-0.17899913
19772,외워야,-0.1282208
19773,봉사,0.06757975
19774,진상,-0.23499915
19775,그럴듯한데,-0.114508964
19776,제원,0.31834722
19777,까치발,-0.3880257
19778,저자,-0.16521549
19779,장난아,0.52395725
19780,캐빈,-0.50512135
19781,놔둬서,0.18876007
19782,배고플,0.5311748
19783,캐쉬,-0.29590106
19784,긧이,-0.26405227
19785,마음세,-0.3966364
19786,동떨어지,-0.02506092
19787,별개,0.4006352
19788,22000,-0.06761626
19789,썻지,-0.39806467
19790,개맛,0.09611463
19791,ㅡㅡ얹혀놓고,-0.39013454
19792,부딪혔,0.26387098
19793,ㅜㅜ걍싼맛에,-0.38551688
19794,문합,-0.095976666
19795,보수제,-0.061412327
19796,설탕물,0.35763773
19797,스텔레,-0.29355708
19798,용은,-0.088815756
19799,ㅜㅋ,-0.53933406
19800,나비잠,0.4133625
19801,탙,-0.51209116
19802,귿귿,-0.2948531
19803,색강,-0.097859405
19804,친한,0.110291615
19805,삐걱대,0.30253828
19806,후후,-0.093081765
19807,우들,-0.3044223
19808,잡아당겨야,-0.19784586
19809,흐흐,0.050588485
19810,먹일려고,0.69889796
19811,ㅓ유,-0.27717745
19812,오도,-0.43744004
19813,좆,-0.0691641
19814,ㅌㅈ,-0.1516291
19815,ㅐ개,-0.37607482
19816,ㅠ튶ㅈㅎㅈㅎㄹ죠오ㅠ새래류랴야옥ㅎㅍㄱㅎ얗ㅊㄷ,-0.54560345
19817,별미,0.20466681
19818,올리고당,0.29110268
19819,이음매,0.07925074
19820,살찔,-0.12992671
19821,177,0.46218824
19822,반짝거림,-0.13401347
19823,조려,-0.12721975
19824,시곗바늘,-0.39110136
19825,경동,0.54176474
19826,자차,0.1548176
19827,싣,0.019959092
19828,드릴게요,0.9015882
19829,꾸미기,0.09317537
19830,죄의식,-0.4045393
19831,궤,-0.07740509
19832,우자,-0.22174312
19833,동차,-0.2775006
19834,굴러서,0.071491055
19835,인차,0.5266412
19836,잇고,0.63514787
19837,채운,0.14650854
19838,연살,0.044127
19839,유레,-0.031332158
19840,도고,0.31096926
19841,틀수,-0.4716862
19842,ㅡ남았는데도,-0.32064295
19843,지하,0.25273183
19844,주차장,0.21259321
19845,타국,-0.25538328
19846,넵,-0.013145439
19847,퍼석거리,-0.46739027
19848,경북,-0.28478986
19849,미끈,0.3813288
19850,진공청소기,0.12497655
19851,져나와,-0.25069797
19852,문풍지,0.09902937
19853,안항,-0.25552282
19854,수실,-0.23252453
19855,에스텔,-0.21086967
19856,중화,-0.099312335
19857,모하비,-0.19030733
19858,모하,0.076987684
19859,펄럭,0.014612738
19860,잎파리,0.2739464
19861,등치,-0.35785654
19862,잔디,0.3607754
19863,ㅜㅠ암튼,-0.3019557
19864,줍니까,-0.16276176
19865,줍,0.43941015
19866,휘핑크림,-0.11447127
19867,신선동,-0.25517127
19868,ㅠㅡ뭐이런ㅠ,-0.48353237
19869,이래선,0.024087606
19870,ㅊ아용ㅋㅋㅋ,-0.54603916
19871,터진다고,0.26771975
19872,상하좌우,0.02053004
19873,출력물,0.07464095
19874,늡니다,0.12008274
19875,퍼스,0.1383866
19876,스트레이트,-0.05612555
19877,근덕,-0.35585514
19878,윙윙,0.26764977
19879,ㅠㅠ후기보고,-0.1472727
19880,단물,0.02142252
19881,ㅠㅠ시원한거,-0.25791985
19882,ㅠㅠ담번엔,-0.23246026
19883,펴도,-0.008158725
19884,간지러울,0.1373163
19885,참으,0.2671591
19886,ㅜㅜ언젠간,-0.26127556
19887,그랜드,-0.05672747
19888,길라,-0.356681
19889,망연자실,-0.35358456
19890,결려,0.10957801
19891,우린,0.20351385
19892,다슬기,0.08902025
19893,보드지,-0.045619365
19894,줄곧,-0.27839717
19895,세라,0.07782699
19896,마이드,-0.12815213
19897,ㅜ앉았다일어났다할때,-0.33098608
19898,ㅡㅡ아직도연락도없네요,-0.48265788
19899,ㅠㅠ제입맛은,-0.56666565
19900,와르르,-0.056917783
19901,하규,0.2096961
19902,지심,-0.10399124
19903,북북,-0.47088826
19904,허허허허,-0.55045986
19905,추부,-0.40375426
19906,부룬,-0.23148443
19907,양적,-0.37865493
19908,못써,0.47254738
19909,182,-0.0015737828
19910,ㅡㅡ검수도,-0.23293708
19911,산미,0.3603061
19912,라상,-0.42688185
19913,구민,-0.5184401
19914,저염식,-0.35831046
19915,선지,0.2662823
19916,핥,0.5716364
19917,대주,0.2875193
19918,풍신,-0.10083005
19919,휴스,-0.34740523
19920,트립,0.045794707
19921,단면,0.56469107
19922,사재기,-0.24090679
19923,왈가불가,-0.29705045
19924,극소량,-0.31841463
19925,크류,0.48188096
19926,가까워요,0.29750583
19927,찡그리,-0.085010156
19928,송기헌,-0.41149527
19929,안쓰러워,-0.058333024
19930,자태,-0.048381213
19931,갈지,0.65931106
19932,들였,0.18662821
19933,나참,0.24688892
19934,반들반들,0.37242422
19935,잔품,-0.17680825
19936,세월,0.21803035
19937,월아,-0.31008807
19938,늑장,-0.36139965
19939,초고,-0.051076014
19940,속충,0.4549681
19941,덱스,0.24134064
19942,틀린지,-0.06893238
19943,로나,-0.44978464
19944,삐뚜름하,-0.31774715
19945,깎여,0.2607543
19946,페브리,0.0862064
19947,피죤,0.20286775
19948,포린,-0.10570393
19949,지프,-0.027550548
19950,글러,-0.036467835
19951,용산,-0.25524592
19952,풋마늘,-0.19280669
19953,젛습니다,-0.1836841
19954,에미,-0.18265419
19955,블루머,-0.12462112
19956,ㅇ야기서,-0.352292
19957,툐,0.15842387
19958,룔오ㅠㅇ,-0.3431405
19959,여옹,-0.24637422
19960,어웅,-0.4251983
19961,장아,-0.20961687
19962,효자손,-0.20705524
19963,피날,-0.3785143
19964,모스,0.2942553
19965,동의,0.12085085
19966,부추김치,0.05990629
19967,햇감자,0.7569922
19968,마인,0.037381813
19969,크래프트,-0.3552158
19970,코베아,-0.15994896
19971,수상,0.014355337
19972,ㅗㅜㅓㅏㅕㅕ,-0.36693105
19973,간대,-0.11430517
19974,시청,0.075779624
19975,닐슨,-0.20030732
19976,코리아,0.100868694
19977,페도라,-0.2241261
19978,질릴,0.16518088
19979,꼬박,0.5874678
19980,뽕잎,-0.1977878
19981,중지하,-0.29243788
19982,바지라,0.18750341
19983,시켰었,0.6562494
19984,그리울,-0.32987592
19985,업계,0.052701134
19986,공무원,-0.10745168
19987,벅찬,0.14249243
19988,서투른,-0.060336377
19989,불러오,-0.1424336
19990,환한,0.36671853
19991,ㅇㄱㅌㄱㅈㄱㅊㄱㄷ급ㄴㄱㅈㄱ,-0.43809187
19992,ㅊㄱㄷㄱㄷㄱㄷㄴ,-0.5961538
19993,제고,0.77087784
19994,한다더니,0.52343816
19995,스루,-0.3863658
19996,레미콘,-0.47363254
19997,비교적,0.3670809
19998,검붉,0.21217112
19999,개똥,0.39630854
20000,날도둑놈,-0.32270297
20001,진이,-0.17072439
20002,똩같아요ㅠㅠ,-0.37418273
20003,됩ㄴㅣ다,-0.40379664
20004,댕이,0.22397448
20005,의전,-0.4559622
20006,ㅇ겠어요,-0.4614927
20007,단수,0.0744026
20008,따시,0.35669455
20009,웟고,0.2052821
20010,차진,-0.15165198
20011,차근히,-0.23807971
20012,간질거리,-0.30926135
20013,얼룩지우,-0.48933443
20014,사셔서,0.2552193
20015,체고,0.17593953
20016,마시멜로,0.13176425
20017,ㅡㅠ,0.3166488
20018,목공,0.2475537
20019,정란,-0.30987996
20020,당뇨,0.60989946
20021,대지,0.3201383
20022,롤링,0.26049873
20023,몽글몽글,0.06640452
20024,미끌거리,0.8811095
20025,이면,0.1284773
20026,쥰,0.33871827
20027,뒤집기,0.23335609
20028,ㅊ저,-0.32942694
20029,햣어요,-0.21315168
20030,어쩔려고,0.04537212
20031,파타야,0.044624288
20032,삐쩍,-0.18302709
20033,마름,0.3109911
20034,옥토끼,-0.4692562
20035,인타,-0.29204437
20036,핸즈,-0.06552829
20037,소양증,0.062055677
20038,스토,0.12644671
20039,읏역시ㅎㅎㅎ굿입니다요,-0.5149575
20040,ㅡㅡ고급형이라더니,-0.23932579
20041,솥뚜껑,-0.03887728
20042,전해짐,-0.493839
20043,강황,0.2322291
20044,된듯,0.14694645
20045,재래종,-0.2608106
20046,자코모,-0.51409256
20047,ㅡ항상먹는,-0.43979326
20048,ㅓ칠하네여,-0.4576069
20049,주요,-0.15578918
20050,섭섭,0.31872055
20051,놀란,0.20023878
20052,레어,0.1803131
20053,다친,0.19293188
20054,뜯겨진,0.4096952
20055,따리,-0.28352717
20056,조여야,0.052879494
20057,어두운데,-0.6688819
20058,무적,0.029472293
20059,ㅠㅠ조온맛,-0.49370053
20060,구메,0.2121266
20061,바리,0.3500959
20062,렇네스묘,-0.3780106
20063,슷네요,-0.61579907
20064,른베송마음에들아려또쭈문할께야,-0.66244674
20065,벤느,-0.041555967
20066,내장재,0.2423255
20067,공화춘,-0.45986107
20068,라고는,-0.06357566
20069,익기,0.08230152
20070,기회주의자,-0.5289165
20071,ㅃ니당,-0.2594685
20072,씁니당ㅎㅎㅎ,-0.3011775
20073,원증,-0.27443618
20074,꾸며서,0.014752136
20075,권연,-0.2775489
20076,실다,-0.17807202
20077,둿더니,-0.021025825
20078,보더,0.514496
20079,쁭요,-0.53573585
20080,ㅜㅜ흑흑흑,-0.60043824
20081,오케이,0.14502662
20082,외우,-0.019519033
20083,기쁜,0.19802694
20084,간간히,0.491988
20085,들킨,-0.26535764
20086,묘했,-0.43602556
20087,두족,-0.32702845
20088,분탄,-0.28082496
20089,녁터끼우는데,-0.3637571
20090,ㅏㅡㄱㅈㅂ싣ㄱ,-0.80423856
20091,베일,0.566089
20092,메더,-0.27050963
20093,알페온,-0.25288042
20094,버블티,0.2119582
20095,서감,-0.2585017
20096,떨어뜨려도,0.04859621
20097,롸,0.006290123
20098,김한,-0.33782348
20099,짭인듯,-0.5628013
20100,얆고,-0.1903784
20101,짐작,0.10781561
20102,사부작,-0.14889067
20103,썰렁,-0.34111908
20104,명세서,-0.44810665
20105,기관,0.014642547
20106,번짼가,0.37466893
20107,올러,-0.16693944
20108,엏는데,0.11955062
20109,기요미,-0.17129298
20110,택시,0.23555468
20111,가져왔,0.31295896
20112,이목구비,-0.4267854
20113,핏기,0.091413
20114,희뿌연,0.07557895
20115,사진관,-0.20807527
20116,넘겨,0.3954965
20117,끈치,-0.471342
20118,잌후,-0.5373059
20119,쌋나요,-0.47861966
20120,오마,-0.057196897
20121,ㅡㄴㄱㄴㄱㄹㅆㄹㄱㄹ,-0.49890772
20122,ㅇㅇ긋ㄴㄲ닏ㄹㄱㄹㄴㅅㄴㄱㄴ낑ㄲㄹㅅㄴ그ㅢㄴ,-0.42795673
20123,릵ㄴㄴㄱㄴㄱㅇ,-0.428298
20124,니니,-0.273516
20125,ㄲㄴㄱ링ㄱㄹ,-0.58354914
20126,성근,-0.31536534
20127,바둑판,-0.13493569
20128,밀짚모자,-0.18064703
20129,할래다,0.09774921
20130,느냐구,-0.34237152
20131,목안,-0.34037325
20132,동후,-0.034046706
20133,디스,0.18796968
20134,ㅏㅂ니다ㅏㅇㄹ후ㅏㅁ눙ㅎㄹ,-0.710193
20135,뿔테,0.10267661
20136,슐트,-0.3777202
20137,전별,-0.2623335
20138,신혼집,0.50697076
20139,판다면,-0.461552
20140,가슴너비,-0.31110308
20141,히비스커스,0.23846826
20142,앜,-0.2591599
20143,줄까,0.50550437
20144,슬로프,-0.40264523
20145,ㅗㅇㄹ호옹ㅀ,-0.8051779
20146,구리구리,-0.23749807
20147,이놈,0.33133987
20148,접때,-0.2979495
20149,고스란히,0.21188372
20150,자반,0.03898314
20151,ㅠㅠ정말,-0.027214263
20152,더티,-0.14816132
20153,다가와,0.0520334
20154,걸릴까,0.12557511
20155,햿는데,-0.23042005
20156,속싸개,0.4958732
20157,름이불정도는,-0.2718616
20158,드세,0.15707281
20159,이식,-0.20762105
20160,븉어버렸음,-0.36694863
20161,스파이더맨,-0.001916427
20162,1234,0.04452265
20163,5678,-0.08113227
20164,젛겠네요,-0.5087373
20165,겨울맞이,-0.24713351
20166,누비,0.29503426
20167,그나,-0.45513904
20168,노덕,-0.55085474
20169,새하얗,-0.4624423
20170,교복,0.8242903
20171,잖소,-0.34553456
20172,출퇴근,0.68634325
20173,지져서,-0.29967517
20174,무량,0.6673637
20175,이인형,-0.33983788
20176,륰ㅍ누듀,-0.5567216
20177,벟아요,-0.32397002
20178,길고양이,0.32251018
20179,폴로셔츠,-0.29190633
20180,땅콩버터,-0.3202669
20181,찧,0.41660804
20182,철렁철렁,-0.3065401
20183,관찰,0.32238936
20184,박용,-0.24240743
20185,마포,-0.3343569
20186,반동,-0.29472908
20187,시공도,-0.4225529
20188,정석,0.12938702
20189,볍워서,-0.13893951
20190,티머니,-0.27382296
20191,향수병,0.21653385
20192,나잇,-0.054700207
20193,난무,0.18501413
20194,우매,-0.358059
20195,넘어갑니다만,-0.51686865
20196,닥터페퍼,-0.30939952
20197,구질,0.14381027
20198,나뻐서,-0.0233545
20199,ㅡㅋㅋ,-0.020357782
20200,ㅠㅠ비듬이더많이떨어지네요,-0.34255236
20201,ㅠ옷에묻은거털어내느라스트레스받아요,-0.51828456
20202,책임자,-0.22904783
20203,걍얼집용으로,-0.3289484
20204,아라비아,-0.26271296
20205,철대,0.011607508
20206,툽,0.29585382
20207,앏음,-0.072846346
20208,손안,-0.028801711
20209,감식초,-0.4480469
20210,궜어요,0.13209127
20211,겉가죽,-0.24401803
20212,해버림,-0.023323573
20213,아르바이트,-0.20825113
20214,드로퍼,-0.4068336
20215,본의,-0.16958867
20216,꺾인,-0.2128336
20217,삐죽,0.2870803
20218,옄ㅋ,-0.3709819
20219,심실,0.06952048
20220,아애,0.09648084
20221,스워,-0.026044931
20222,이르,0.17976165
20223,푸르른,-0.30027226
20224,가속,0.04791324
20225,매강,-0.3515178
20226,브레스,-0.38660523
20227,스테린,-0.02226717
20228,ㅇㄴㄹㅇㅎㄹㅇㄴ유ㅗㅇ휴흏ㄹㅇㄻㄴㅇㄻㅈㄷㅅ거ㅕㅅ,-0.37451664
20229,ㅍㅎ,-0.24587075
20230,ㅇ구,-0.45652387
20231,ㄳㅎ,-0.40955344
20232,ㅇㄹㅊㅁㅈㄹㅊㅁㄷㄱㄹㄷㄱㄿㅎㅁㄷㄶㅍㄴㄷㄹ,-0.5759864
20233,켯다니,-0.2608765
20234,옶어서,-0.3200747
20235,벌겋,0.13610874
20236,삼천리,-0.11227948
20237,천고,-0.38022757
20238,모른답니다,-0.5072012
20239,용수철,0.24637343
20240,ㅜㅜ노래도나오고빛도,-0.33357453
20241,추세,-0.10828121
20242,ㄸ냄새같아서,-0.2999817
20243,괴로웠,-0.05772341
20244,ㅜ속도,-0.36015686
20245,쁩니다ㅠㅠ,-0.5775715
20246,나간지,-0.2802707
20247,허집,-0.4112026
20248,홍게,0.11572314
20249,보디빌더,-0.17751396
20250,일터,-0.10931971
20251,주인장,0.22967237
20252,살작,0.13316314
20253,청주,0.03828649
20254,매가,0.01269883
20255,ㅡ또,-0.24571301
20256,옄ㅋㅋㅋ담에또구매하도록,-0.71154195
20257,산적,0.23304358
20258,고와서,0.26865423
20259,지라,0.5097351
20260,집어던졌,0.22392741
20261,군대군대,0.034546886
20262,낙지젓,0.39096487
20263,부려서,0.115283705
20264,늘림,-0.3539559
20265,줄임,-0.09709482
20266,스케일링,-0.434398
20267,꺼떡꺼떡,-0.30274707
20268,꺼떡,0.13268648
20269,유닛,0.05026549
20270,퉈터타난난닌니양야요쵸쵸,-0.8011011
20271,잿,0.1766857
20272,버터링,0.16289382
20273,바아,-0.25398737
20274,야자,0.105502486
20275,카나,-0.058737967
20276,바크,-0.4035567
20277,카아,-0.35485032
20278,크으,-0.06688072
20279,ㅏ다,-0.22140245
20280,ㅏㄷ,0.018852592
20281,ㅏ앋나나타타드ㅏ캍드ㅡㅋ카나카카카느크카아느크,-0.5340878
20282,중탕,0.04473055
20283,더라구,0.5075255
20284,긍,-0.051917784
